PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;P4000;P4010;P4020;P4030S1;P4030S1A1;P4030S2;P4030S3;P4030S4;P4030S4A1;P4030S5;P70;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5222S1;P5222S2;P5222S3;P5222S4;P5222S5;P5222S6;P5222S7;P5222S8;P5222S9;P5222S10;P5222S8A1;P6008
20240102;01;2024;7662821;1;1;01;15;1;81.225311233;15;2;1;4;1;3;1;1;1;3;1;1;2;1;1;1;1;1;1;3;2;;600000;180000000;500000;;;1;;1;;;1;;;;;1
20240102;01;2024;7662822;1;1;01;15;1;67.205014467;15;1;1;4;1;3;1;1;1;3;1;1;4;3;1;1;1;1;1;3;3;;;;;600000;;;;;;1;;;;;;3
20240102;01;2024;7662823;1;1;01;15;1;101.46513564;15;2;1;4;1;2;1;1;1;3;1;1;3;2;1;1;1;1;1;3;1;;;140000000;400000;;;1;;;;;;;;;;4
20240102;01;2024;7662824;1;1;01;15;1;91.957036908;15;1;1;4;1;3;1;1;1;3;1;1;3;1;1;1;1;1;1;3;4;;;;200000;;;;;;;;;;1;;;1
20240102;01;2024;7662825;1;1;01;15;1;77.456179046;15;1;1;4;1;3;1;1;1;3;1;1;3;1;1;1;1;1;1;3;4;;;;99;;;;;;;;;;1;;;2
20240102;01;2024;7662826;1;1;01;15;1;101.33331092;15;3;1;4;1;3;1;1;1;3;1;1;1;1;1;1;1;1;1;3;3;;;;;350000;;1;;;;;;;;;;2
20240102;01;2024;7662827;1;1;01;15;1;128.35604738;15;2;1;4;1;4;1;1;1;3;1;1;2;1;1;1;1;1;1;3;3;;;;;1500000;;1;;;;;;;;;;1
20240102;01;2024;7662828;1;1;01;15;1;64.222418916;15;2;1;4;1;3;1;1;1;3;1;1;4;3;1;1;1;1;1;3;3;;;;;1200000;;1;;;;;;;;;;5
20240102;01;2024;7662829;1;1;01;15;1;126.84005785;15;1;1;4;1;3;1;1;1;3;1;1;3;2;1;1;1;1;1;3;1;;;700000000;700000;;;1;;;;;;;;;;4
20240102;01;2024;7662830;1;1;01;15;1;73.066478433;15;2;1;4;1;1;1;1;1;3;1;1;4;2;1;1;1;1;1;3;3;;;;;400000;;1;;;;;;;;;;2
20240102;01;2024;7662832;1;1;01;15;1;88.378382255;15;1;1;4;1;3;1;1;1;3;1;1;3;2;1;1;1;1;1;3;2;;800000;120000000;600000;;;1;;1;;;;;;;;2
20240102;01;2024;7662833;1;1;01;15;1;67.309491487;15;1;1;4;1;3;1;1;1;3;1;1;1;1;1;1;1;1;1;3;3;;;;;500000;;1;;;;;;;;;;2
20240102;01;2024;7662834;1;1;01;15;1;98.980022675;15;1;1;4;1;3;1;1;1;3;1;1;4;2;1;1;1;1;1;3;2;;1800000;200000000;700000;;;;;1;;;;;;;;4
20240102;01;2024;7662835;1;1;01;15;1;84.956467469;15;2;1;4;1;3;1;1;1;3;1;1;4;2;1;1;1;1;1;3;3;;;;;700000;;1;;;;;;;;;;3
20240102;01;2024;7662836;1;1;01;15;1;77.778863149;15;1;1;4;1;3;1;1;1;3;1;1;3;2;1;1;1;1;1;3;3;;;;;670000;;1;;;;1;;;;;;3
20240102;01;2024;7662837;1;1;01;17;1;241.32989584;17;2;1;4;1;1;1;1;1;2;1;1;3;2;1;1;1;1;1;3;3;;;;;450000;;1;;;;;1;;;;;3
20240102;01;2024;7662838;1;1;01;17;1;257.38584094;17;1;1;5;1;4;1;1;1;2;1;1;6;4;1;1;1;1;1;3;2;;3000000;550000000;3500000;;;1;;1;1;1;1;;;;;4
20240102;01;2024;7662840;1;1;01;17;1;161.75460263;17;1;1;4;1;4;1;1;1;2;1;1;5;1;1;1;1;1;1;3;1;;;300000000;1800000;;;1;;;;;;;;;;1
20240102;01;2024;7662841;1;1;01;17;1;152.38735605;17;3;1;4;1;1;2;1;1;2;1;1;1;1;1;2;1;1;6;;3;;;;;300000;;1;;;;;;;;;;1
20240102;01;2024;7662842;1;1;01;17;1;303.98420483;17;1;1;4;1;2;1;1;1;2;1;1;4;3;1;1;1;1;1;3;2;;206000;100000000;500000;;;1;;1;;;1;;;;;6
20240102;01;2024;7662843;1;1;01;17;1;193.33329623;17;2;1;4;1;2;1;1;1;2;1;1;3;2;1;1;1;1;1;3;3;;;;;550000;;1;;;;;;;;;;2
20240102;01;2024;7662844;1;1;01;17;1;174.14771961;17;1;1;4;1;2;1;1;1;2;1;1;3;2;1;1;1;1;1;3;1;;;99;99;;;1;;;;;;;;;;2
20240102;01;2024;7662845;1;1;01;17;1;151.63291299;17;1;1;4;1;2;1;1;1;2;1;1;3;2;1;1;1;1;1;3;1;;;100000000;500000;;;1;;;1;;;;;;;2
20240102;01;2024;7662846;1;1;01;17;1;138.3205542;17;1;1;4;1;2;1;1;1;2;1;1;3;2;1;1;1;1;1;3;1;;;70000000;400000;;;1;;;;;;;;;;3
20240102;01;2024;7662848;1;1;01;17;1;175.15780919;17;1;1;4;1;1;1;1;1;2;1;1;3;2;1;1;1;1;1;3;1;;;99;700000;;;1;;;;;;;;;;2
20240102;01;2024;7662849;1;1;01;17;1;182.95185869;17;1;1;4;1;1;1;1;1;2;1;1;3;2;1;1;1;1;1;3;3;;;;;600000;;1;;;;;;;;;;4
20240102;01;2024;7662850;1;1;01;17;1;193.35748026;17;1;1;4;1;1;1;1;1;2;1;1;3;2;1;1;1;1;1;3;1;;;99;500000;;;1;;;;;;;;;;3
20240102;01;2024;7662851;1;1;01;17;1;242.07536228;17;1;1;4;1;2;1;1;1;2;1;1;5;3;1;1;1;1;1;3;2;;500000;99;600000;;;1;;1;;;1;;;;;5
20240102;01;2024;7662852;1;1;01;17;1;151.63291299;17;1;1;4;1;2;1;1;1;2;1;1;4;1;1;1;1;1;1;3;1;;;99;350000;;;1;;;;;;;;;;2
20240102;01;2024;7662853;1;1;01;17;1;132.38643339;17;1;1;4;1;2;1;1;1;2;1;1;4;3;1;1;1;1;1;3;1;;;60000000;500000;;;1;;;;;;;;;;4
20240102;01;2024;7662854;1;1;01;17;1;212.76861014;17;1;1;4;1;2;1;1;1;2;1;1;3;2;1;1;1;1;1;3;6;;;;600000;;;1;;;;;;;;;;3
20240102;01;2024;7662855;1;1;01;17;1;128.09025265;17;2;1;4;1;2;1;1;1;2;1;1;2;1;1;1;1;1;1;3;3;;;;;500000;;;;;;;;;1;;;3
20240102;01;2024;7662856;1;1;01;17;1;381.86285268;17;1;1;4;1;3;1;1;1;2;1;1;6;4;1;1;1;1;1;3;1;;;98;1000000;;;1;;;;;;;;;;7
20240102;01;2024;7662857;1;1;01;17;1;358.23617978;17;2;1;4;1;3;1;1;1;2;1;1;4;3;1;1;1;1;1;3;3;;;;;850000;;1;;;;;;;;;;5
20240102;01;2024;7662858;1;1;01;17;1;128.98511005;17;2;1;4;1;3;1;1;1;2;1;1;3;2;1;1;1;1;1;3;3;;;;;400000;;1;;;;;;;;;;2
20240102;01;2024;7662860;1;1;01;17;1;198.69040246;17;2;1;4;1;3;1;1;1;2;1;1;3;1;1;1;1;1;1;3;3;;;;;500000;;1;;;;;;;;;;2
20240102;01;2024;7662861;1;1;01;17;1;182.39689773;17;2;1;4;1;3;1;1;1;2;1;1;3;2;1;1;1;1;1;3;3;;;;;1000000;;1;;;;;;;;;;2
20240102;01;2024;7662862;1;1;01;17;1;161.69648579;17;2;1;3;1;3;1;1;1;2;1;1;2;1;1;1;1;1;1;3;3;;;;;650000;;1;;;;;;;;;;1
20240102;01;2024;7662863;1;1;01;17;1;208.03056651;17;2;1;4;1;3;1;1;1;2;1;1;3;1;1;1;1;1;1;3;3;;;;;780000;;1;;;;;;;;;;1
20240102;01;2024;7662864;1;1;01;17;1;204.86293473;17;2;1;4;1;3;1;1;1;2;1;1;4;1;1;1;1;1;1;3;2;;535000;130000000;900000;;;1;;1;;;;;;;;2
20240102;01;2024;7662865;1;1;01;17;1;268.71648677;17;2;1;4;1;3;1;1;1;2;1;1;6;5;1;1;1;1;1;3;1;;;250000000;700000;;;1;;1;;1;1;;;;;6
20240102;01;2024;7662866;1;1;01;17;1;211.26023648;17;2;1;4;1;3;1;1;1;2;1;1;2;1;1;1;1;1;1;3;4;;;;750000;;;1;;;;;;;;;;1
20240102;01;2024;7662867;1;1;01;17;1;381.00075751;17;1;1;4;1;3;1;1;1;2;1;1;5;4;1;1;1;1;1;3;3;;;;;1200000;;1;;;;;;;;;;8
20240102;01;2024;7662868;1;1;01;17;1;211.26023648;17;2;1;4;1;2;1;1;1;2;1;1;2;1;1;1;1;1;1;3;3;;;;;550000;;1;;;;;;;;;;1
20240102;01;2024;7662869;1;1;01;17;1;232.63695376;17;2;1;4;1;2;1;1;1;2;1;1;5;4;1;1;1;1;1;3;1;;;300000000;700000;;;1;;;;;;;;;;4
20240102;01;2024;7662870;1;1;01;17;1;161.69648579;17;2;1;4;1;3;1;1;1;2;1;1;5;1;1;1;1;1;1;3;1;;;99;900000;;;1;;;;;;;;;;1
20240102;01;2024;7662871;1;1;01;17;1;164.6267289;17;1;1;4;1;3;1;1;1;2;1;1;5;2;1;1;1;1;1;3;1;;;250000000;1000000;;;1;;;;;;;;;;3
20240102;01;2024;7662872;1;1;01;17;1;282.25718812;17;2;1;4;1;3;1;1;1;2;1;1;3;2;1;1;1;1;1;3;1;;;180000000;700000;;;1;;;;;;;;;;3
20240102;01;2024;7662873;1;1;01;17;1;204.86293473;17;2;1;4;1;3;1;1;1;2;1;1;3;1;1;1;1;1;1;3;3;;;;;962000;;1;;;;;;;;;;2
20240102;01;2024;7662874;1;1;01;17;1;199.51699078;17;2;1;4;1;3;1;1;1;2;1;1;4;1;1;1;1;1;1;3;2;;640000;160000000;900000;;;1;;1;;;;;;;;2
20240102;01;2024;7662875;1;1;01;17;1;178.23082579;17;2;1;4;1;3;1;1;1;2;1;1;4;1;1;1;1;1;1;3;3;;;;;900000;;1;;;;;;;;;;1
20240102;01;2024;7662876;1;1;01;17;1;172.90069275;17;2;1;3;1;2;1;1;1;2;1;1;5;2;1;1;1;1;1;3;1;;;200000000;700000;;;1;;;;;;;;;;3
20240102;01;2024;7662878;1;1;01;17;1;255.87394006;17;2;1;4;1;5;1;1;1;2;1;1;4;2;1;1;1;1;1;3;1;;;99;3000000;;;1;;1;;;1;;;;;3
20240102;01;2024;7662879;1;1;01;17;1;218.99433961;17;2;1;4;1;6;1;1;1;2;1;1;3;1;1;1;1;1;1;3;1;;;380000000;1500000;;;1;;;;;;;;;;1
20240102;01;2024;7662880;1;1;01;17;1;187.62407202;17;2;1;4;1;6;1;1;1;2;1;1;3;1;1;1;1;1;1;3;3;;;;;2300000;;1;;;;;1;;;;;1
20240102;01;2024;7662881;1;1;01;17;1;292.8718973;17;2;1;4;1;6;1;1;1;2;1;1;3;2;1;1;1;1;1;3;2;;2100000;350000000;1500000;;;1;;1;;;1;;;;;3
20240102;01;2024;7662882;1;1;01;17;1;169.3192845;17;2;1;4;1;4;1;1;1;2;1;1;1;1;1;1;1;1;1;3;3;;;;;600000;;1;;;;;;;;;;1
20240102;01;2024;7662883;1;1;01;17;1;189.54114124;17;2;1;4;1;3;1;1;1;2;1;1;5;1;1;1;1;1;1;3;1;;;250000000;1500000;;;1;;;;;;;;;;2
20240102;01;2024;7662884;1;1;01;17;1;197.62903819;17;2;1;4;1;4;1;1;1;2;1;1;3;1;1;1;1;1;1;3;1;;;230000000;1500000;;;1;;;;;;;;;;1
20240102;01;2024;7662885;1;1;01;17;1;242.54472868;17;2;1;4;1;3;1;1;1;2;1;1;2;1;1;1;1;1;1;3;3;;;;;600000;;1;;;;;;;;;;1
20240102;01;2024;7662886;1;1;01;17;1;222.12236008;17;2;1;4;1;3;1;1;1;2;1;1;3;2;1;1;1;1;1;3;3;;;;;550000;;1;;;;;;;;;;2
20240102;01;2024;7662887;1;1;01;17;1;259.27392659;17;2;1;4;1;3;1;1;1;2;1;1;1;1;1;1;1;1;2;3;3;;;;;450000;;1;;;;;;;;;;1
20240102;01;2024;7662888;1;1;01;17;1;298.03560369;17;2;1;3;1;3;1;1;1;2;1;1;2;1;1;1;1;1;1;3;3;;;;;400000;;1;;;;;;;;;;2
20240102;01;2024;7662889;1;1;01;17;1;404.21827151;17;2;1;4;1;3;1;1;1;2;1;1;4;3;1;1;1;1;1;3;3;;;;;500000;;1;;;;;;;;;;4
20240102;01;2024;7662890;1;1;01;17;1;259.27392659;17;2;1;4;1;3;1;1;1;2;1;1;2;1;1;1;1;1;1;3;3;;;;;500000;;1;;;;;;;;;;1
20240102;01;2024;7662891;1;1;01;17;1;111.06011834;17;2;1;4;1;3;1;1;1;2;1;1;3;2;1;1;1;1;1;3;3;;;;;650000;;1;;;;;;;;;;2
20240102;01;2024;7662892;1;1;01;17;1;242.54472868;17;2;1;4;1;3;1;1;1;2;1;1;2;1;1;1;1;1;1;3;3;;;;;400000;;1;;;;;;;;;;1
20240102;01;2024;7662893;1;1;01;17;1;94.650666495;17;1;1;4;1;3;1;1;1;2;1;1;4;3;1;1;1;1;1;3;2;;650000;310000000;850000;;;1;;;;;;;;;;3
20240102;01;2024;7662894;1;1;01;17;1;238.85155799;17;1;1;4;1;3;1;1;1;2;1;1;3;2;1;1;1;1;1;3;3;;;;;500000;;1;;;;;;;;;;2
20240102;01;2024;7662895;1;1;01;17;1;328.29111521;17;2;1;4;1;3;1;1;1;2;1;1;3;2;1;1;1;1;1;3;3;;;;;600000;;1;;;;;;;;;;2
20240102;01;2024;7662896;1;1;01;17;1;214.84164473;17;2;1;4;1;6;1;1;1;2;1;1;3;2;1;1;1;1;1;3;2;;1200000;98;1200000;;;1;;;;;1;;;;;3
20240102;01;2024;7662898;1;1;01;17;1;189.54114124;17;2;1;4;1;6;1;1;1;2;1;1;3;1;1;1;1;1;1;3;3;;;;;1800000;;1;;;;;1;;;;;2
20240102;01;2024;7662899;1;1;01;17;1;211.26023648;17;2;1;4;1;6;1;1;1;2;1;1;2;1;1;1;1;1;1;3;3;;;;;1800000;;1;;;;;1;;;;;1
20240102;01;2024;7662900;1;1;01;17;1;197.62903819;17;2;1;4;1;6;1;1;1;2;1;1;3;1;1;1;1;1;1;3;1;;;99;1800000;;;1;;;;;1;;;;;1
20240102;01;2024;7662901;1;1;01;17;1;207.62738882;17;1;1;4;1;1;1;1;1;2;1;1;4;2;1;1;1;1;1;3;2;;700000;99;700000;;;1;;;;;;;;;;3
20240102;01;2024;7662902;1;1;01;17;1;122.9402022;17;1;1;2;1;1;1;1;1;2;1;1;4;3;1;1;1;1;1;3;1;;;98;600000;;;1;;;;;;;;;;4
20240102;01;2024;7662903;1;1;01;17;1;174.92915527;17;1;1;4;1;1;1;1;1;2;1;1;3;2;1;1;1;1;1;3;2;;210000;99;300000;;;1;;;;;;;;;;3
20240102;01;2024;7662904;1;1;01;17;1;153.48052591;17;1;1;4;1;1;1;1;1;2;1;1;4;3;1;1;1;1;1;3;3;;;;;400000;;1;;;;;;;;;;4
20240102;01;2024;7662905;1;1;01;17;1;94.866546445;17;2;1;2;1;1;1;1;1;2;1;1;4;3;1;1;1;1;1;3;3;;;;;300000;;1;;;;;;;;;;3
20240101;01;2024;7662906;1;1;01;18;1;117.5747228;18;2;1;4;1;3;1;1;1;2;1;1;3;1;1;1;1;1;1;3;3;;;;;400000;;;;;;;;;1;;;2
20240101;01;2024;7662907;1;1;01;18;1;129.47340066;18;1;1;4;1;1;1;1;1;2;1;1;4;2;1;1;1;1;1;3;3;;;;;600000;;;;;;;;;1;;;3
20240102;01;2024;7662908;1;1;01;18;1;137.96612174;18;1;1;4;1;2;1;1;1;2;1;1;4;3;1;1;1;1;1;3;7;VIVIENDA FAMILIAR;;;400000;;;1;;;;;;;;;;4
20240102;01;2024;7662909;1;1;01;18;1;104.41674588;18;1;1;2;1;1;1;1;1;2;1;1;4;1;1;1;1;1;3;3;4;;;;300000;;;1;;;;1;;;;;;2
20240102;01;2024;7662910;1;1;01;18;1;71.199913653;18;1;1;4;1;1;1;2;1;2;1;1;3;2;3;1;1;1;1;3;4;;;;200000;;;;;;;;;;1;;;2
20240102;01;2024;7662911;1;1;01;18;1;110.47664725;18;1;1;2;1;1;2;1;1;2;1;1;2;1;1;1;1;1;1;4;3;;;;;250000;;;;;;;;;1;;;3
20240102;01;2024;7662912;1;1;01;18;1;81.701630022;18;1;1;2;1;1;1;1;1;2;1;1;4;3;1;1;1;1;1;3;1;;;90000000;500000;;;1;;;;;;;;;;3
20240102;01;2024;7662913;1;1;01;18;1;107.23104846;18;1;1;2;1;1;1;1;1;2;1;1;3;2;1;1;1;1;1;3;7;VIVIENDA FAMILIAR;;;350000;;;;;;;;;;1;;;2
20240102;01;2024;7662914;1;1;01;18;1;116.34652666;18;1;1;2;1;1;1;1;1;2;1;1;3;1;1;1;1;1;1;3;7;FAMILIAR;;;50000;;;;;;;;;;1;;;1
20240102;01;2024;7662915;1;1;01;18;1;68.3495688;18;1;1;4;1;1;1;1;1;2;1;1;3;2;1;1;1;1;1;3;4;;;;300000;;;;;;;;;;1;;;3
20240102;01;2024;7662916;1;1;01;18;1;108.28506718;18;1;1;4;1;1;1;1;1;2;1;1;3;2;1;1;1;1;1;3;4;;;;300000;;;1;;;;;;;;;;2
20240102;01;2024;7662917;1;1;01;18;1;124.34230421;18;1;1;4;1;1;1;1;1;2;1;1;4;2;1;1;1;1;1;3;4;;;;450000;;;;;;;;;;1;;;2
20240102;01;2024;7662918;1;1;01;18;1;126.15537125;18;2;1;4;1;1;1;1;1;2;1;1;3;1;1;1;1;1;1;3;3;;;;;500000;;;;;;1;;;;;;2
20240102;01;2024;7662919;1;1;01;18;1;86.28667443;18;1;1;2;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;4;3;;;;;200000;;;;;;;;;1;;;4
20240102;01;2024;7662920;1;1;01;18;1;210.41546975;18;1;1;4;1;2;1;1;1;2;1;1;3;2;1;1;1;1;1;3;7;VIVIENDA FAMILIAR;;;800000;;;1;;;;;;;;;;1
20240102;01;2024;7662921;1;1;01;18;1;192.23675619;18;1;1;4;1;2;1;1;1;2;1;1;4;1;1;1;1;1;1;3;4;;;;800000;;;1;;;;;;;;;;2
20240102;01;2024;7662922;1;1;01;18;1;115.12302725;18;1;1;4;1;1;1;1;1;2;1;1;4;3;1;1;1;1;1;3;2;;1000000;100000000;600000;;;1;;;;;;;;;;4
20240102;01;2024;7662923;1;1;01;18;1;68.393327684;18;1;1;4;1;1;1;1;1;2;1;1;4;2;1;1;1;1;3;3;3;;;;;700000;;1;;;;;;;;;;4
20240102;01;2024;7662924;1;1;01;18;1;163.3996929;18;1;1;4;1;2;1;1;1;2;1;1;4;3;1;1;1;1;1;3;3;;;;;480000;;1;;;;;;;;;;2
20240102;01;2024;7662925;1;1;01;18;1;122.74235736;18;1;1;2;1;1;1;1;1;2;1;1;4;1;1;1;1;1;1;3;4;;;;150000;;;;;;;;;;1;;;1
20240102;01;2024;7662926;1;1;01;18;1;103.41913481;18;1;1;2;1;1;1;1;1;2;1;1;2;1;1;1;1;1;1;3;1;;;98;200000;;;;;;;;;;1;;;1
20240102;01;2024;7662927;1;1;01;18;1;72.510453863;18;1;1;2;1;1;1;1;1;2;1;1;3;2;1;1;1;1;1;3;3;;;;;320000;;;;;;;;;1;;;2
20240102;01;2024;7662928;1;1;01;18;1;72.952925951;18;1;1;4;1;1;1;1;1;2;1;1;4;1;1;1;1;1;1;3;4;;;;400000;;;;;;;;;;1;;;1
20240102;01;2024;7662929;1;1;01;18;1;87.543511141;18;2;1;4;1;1;1;1;1;2;1;1;3;1;1;1;1;1;1;3;3;;;;;450000;;;;;;;;;1;;;1
20240102;01;2024;7662930;1;1;01;18;1;123.67926288;18;2;1;4;1;1;1;1;1;2;1;1;4;1;1;1;1;1;1;3;4;;;;450000;;;;;;;;;;1;;;1
20240102;01;2024;7662931;1;1;01;18;1;70.721890888;18;1;1;4;1;2;2;1;1;2;1;1;3;1;1;1;1;1;1;4;1;;;98;250000;;;;;;;;;;1;;;1
20240102;01;2024;7662932;1;1;01;18;1;121.69815493;18;1;1;2;1;1;1;1;1;2;1;1;3;2;1;1;1;1;1;3;4;;;;300000;;;1;;;;;;;;;;4
20240102;01;2024;7662933;1;1;01;18;1;67.549568867;18;1;1;4;1;1;1;1;1;2;1;1;4;1;1;1;1;1;3;3;3;;;;;400000;;;;;;;;;1;;;2
20240102;01;2024;7662934;1;1;01;18;1;99.820103085;18;1;1;4;1;1;1;1;1;2;1;1;4;3;1;1;1;1;1;3;3;;;;;500000;;1;;;;;;;;;;2
20240102;01;2024;7662935;1;1;01;18;1;77.816454347;18;1;1;2;1;1;1;1;1;2;1;1;3;1;1;1;1;1;1;3;3;;;;;300000;;;;;;;;;1;;;1
20240102;01;2024;7662936;1;1;01;18;1;78.808057659;18;1;1;2;1;1;1;1;1;2;1;1;4;3;1;1;1;1;1;3;7;VIVIENDA FAMILIAR;;;350000;;;1;;;;;;;;;;3
20240102;01;2024;7662937;1;1;01;18;1;112.94698699;18;2;1;2;1;1;1;1;1;2;1;1;3;2;1;1;1;1;1;3;3;;;;;350000;;1;;;;;;;;;;4
20240102;01;2024;7662938;1;1;01;18;1;62.863903011;18;1;1;2;1;1;1;1;1;2;1;1;3;2;1;1;1;1;1;3;1;;;99;300000;;;;;;;;;;1;;;1
20240102;01;2024;7662939;1;1;01;18;1;122.74235736;18;1;1;4;1;2;2;1;1;2;1;1;3;1;1;1;1;1;1;4;3;;;;;450000;;;;;;;;;1;;;1
20240102;01;2024;7662940;1;1;01;18;1;84.806259978;18;1;1;2;1;1;1;1;1;2;1;1;3;2;1;1;1;1;1;3;3;;;;;380000;;1;;;;;;;;;;2
20240102;01;2024;7662941;1;1;01;18;1;82.502120203;18;1;1;2;1;1;1;1;1;2;1;1;3;1;1;1;1;1;1;3;1;;;99;300000;;;;;;;;;;1;;;2
20240102;01;2024;7662942;1;1;01;18;1;53.041418166;18;1;1;2;1;1;1;1;1;2;1;1;2;1;1;1;1;1;2;3;4;;;;250000;;;;;;;;;;1;;;1
20240102;01;2024;7662943;1;1;01;18;1;100.10322715;18;2;1;4;1;1;1;1;1;2;1;1;4;2;1;1;1;1;3;3;3;;;;;520000;;;;;;;;;1;;;3
20240102;01;2024;7662944;1;1;01;18;1;63.649701799;18;1;1;4;1;4;1;1;1;2;1;1;3;1;1;1;1;1;1;3;1;;;98;2000000;;;;;;;;1;;;;;1
20240102;01;2024;7662945;1;1;01;18;1;34.63881934;18;1;1;4;1;1;1;1;1;2;1;1;4;3;1;1;1;1;1;3;4;;;;400000;;;1;;;;;;;;;;4
20240102;01;2024;7662946;1;1;01;18;1;63.649701799;18;1;1;4;1;4;1;1;1;2;1;1;3;1;1;1;1;1;1;3;1;;;98;1000000;;1;1;;;;;;;;;;1
20240102;01;2024;7662947;1;1;01;18;1;85.873104472;18;2;1;4;1;1;1;1;1;2;1;1;3;2;1;1;1;1;1;3;3;;;;;250000;;;;;;;;;1;;;4
20240102;01;2024;7662948;1;1;01;18;1;98.681534843;18;2;1;2;1;1;1;1;1;2;1;1;3;1;1;1;1;1;1;3;1;;;60000000;300000;;;;;;;;;;1;;;2
20240102;01;2024;7662949;1;1;01;18;1;117.25190597;18;2;1;2;1;1;1;1;1;2;1;1;3;2;1;1;1;1;3;3;1;;;99;99;;;1;;;;;;;;;;3
20240102;01;2024;7662950;1;1;01;18;1;55.038487014;18;2;1;2;1;1;1;1;1;2;1;1;4;3;1;1;1;1;1;3;1;;;50000000;350000;;;1;;;;;;;;;;4
20240102;01;2024;7662951;1;1;01;18;1;73.345315757;18;1;1;2;1;1;1;1;1;2;1;1;4;3;1;1;1;1;1;3;1;;;99;350000;;;;;;;;;;1;;;3
20240102;01;2024;7662952;1;1;01;18;1;41.910601677;18;1;1;2;1;1;1;1;1;2;1;1;5;3;1;1;1;1;1;3;3;;;;;300000;;1;;;;;;;;;;3
20240102;01;2024;7662953;1;1;01;18;1;98.193885885;18;1;1;4;1;1;1;1;1;2;1;1;2;1;1;1;1;1;6;;4;;;;250000;;;;;;;;;;1;;;1
20240102;01;2024;7662954;1;1;01;18;1;86.807104503;18;1;1;4;1;2;1;1;1;2;1;1;5;3;1;1;1;1;1;3;1;;;17000000;700000;;;;;;;;;;1;;;6
20240102;01;2024;7662955;1;1;01;18;1;90.182795854;18;2;1;2;1;1;1;1;1;2;1;1;3;2;1;1;1;1;1;3;1;;;99;350000;;;;;;;;;;1;;;1
20240102;01;2024;7662956;1;1;01;18;1;55.411755711;18;2;1;2;1;1;1;1;1;2;1;1;3;2;1;1;1;1;1;3;4;;;;200000;;;;;;;;;;1;;;2
20240102;01;2024;7662957;1;1;01;18;1;75.409785798;18;1;1;2;1;1;1;1;1;2;1;1;3;2;1;1;1;1;1;3;3;;;;;300000;;;;;;;;;1;;;1
20240102;01;2024;7662958;1;1;01;18;1;75.993264975;18;1;1;4;1;1;1;1;1;2;1;1;3;1;1;1;1;1;3;3;1;;;99;99;;;;;;;;;;1;;;2
20240102;01;2024;7662959;1;1;01;18;1;114.80723911;18;1;1;4;1;1;1;1;1;2;1;1;4;3;1;1;1;1;1;3;1;;;99;350000;;;;;;;;;;1;;;4
20240102;01;2024;7662960;1;1;01;18;1;49.513391726;18;1;1;2;1;1;1;1;1;2;1;1;4;3;1;1;1;1;1;3;3;;;;;300000;;;;;;;;;1;;;3
20240102;01;2024;7662961;1;1;01;18;1;76.046968475;18;1;1;4;1;1;1;1;1;2;1;1;4;3;1;1;1;1;3;3;1;;;99;99;;;1;;;;;;;;;;5
20240102;01;2024;7662962;1;1;01;18;1;66.353160572;18;1;1;4;1;1;1;1;1;2;1;1;3;2;1;1;1;1;1;3;1;;;99;450000;;;1;;;;;;;;;;3
20240102;01;2024;7662963;1;1;01;18;1;94.017395281;18;1;1;2;1;1;2;1;1;2;1;1;3;1;1;1;1;1;3;4;4;;;;200000;;;;;;;;;;1;;;1
20240102;01;2024;7662964;1;1;01;18;1;87.703019336;18;1;1;4;1;1;1;1;1;2;1;1;4;1;1;1;1;1;1;3;4;;;;300000;;;;;;;;;;1;;;1
20240102;01;2024;7662965;1;1;01;18;1;70.721890888;18;2;1;2;1;1;1;1;1;2;1;1;2;1;1;1;1;1;1;3;3;;;;;200000;;;;;;;;;1;;;1
20240102;01;2024;7662966;1;1;01;18;1;126.4404893;18;1;1;2;1;1;1;1;1;2;1;1;4;3;1;1;1;1;1;3;3;;;;;300000;;;;;;;;;1;;;4
20240102;01;2024;7662967;1;1;01;18;1;72.510453863;18;1;1;2;1;1;1;1;1;2;1;1;3;1;1;1;1;1;1;3;1;;;20000000;100000;;;;;;;;;;1;;;2
20240102;01;2024;7662968;1;1;01;18;1;72.510453863;18;1;1;4;1;1;1;1;1;2;1;1;3;1;1;1;1;1;3;3;3;;;;;180000;;;;;;;;;1;;;2
20240102;01;2024;7662969;1;1;01;18;1;153.42837338;18;1;1;4;1;1;1;1;1;2;1;1;4;3;1;1;1;1;1;3;1;;;99;400000;;;1;;;;;;;;;;4
20240102;01;2024;7662970;1;1;01;18;1;97.270567934;18;1;1;2;1;2;1;1;1;2;1;1;4;3;1;1;1;1;1;3;3;;;;;800000;;;;;;;;;1;;;1
20240102;01;2024;7662971;1;1;01;18;1;141.36096506;18;2;1;4;1;2;1;1;1;2;1;1;4;2;1;1;1;1;3;3;3;;;;;510000;;;;;;;;;1;;;4
20240102;01;2024;7662972;1;1;01;18;1;110.61313356;18;1;1;4;1;3;1;1;1;2;1;1;4;3;1;1;1;1;1;3;3;;;;;450000;;1;;;;;;;;;;3
