PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FFT;DSCY;DSI;P7250;P7280;P744;P3074;P7260;P1806;P7430;P7440S1;P7440S2;P7450;P7350;P7360;P9460;P1519;P1883;P7422;P7422S1;OFICIO1_C8;OFICIO2_C8;RAMA2D_D_R4;RAMA4D_D_R4;P7440
20240104;01;2024;7664383;1;3;1;70;;1;3095.2805084;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7664383;1;4;1;70;;1;3095.2805084;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7664384;1;2;1;70;;1;1991.8364929;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7664384;1;3;1;70;;1;1991.8364929;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7664385;1;1;1;70;;1;1192.755334;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7664385;1;2;1;70;;1;1192.755334;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7664385;1;3;1;70;;1;1192.755334;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7664385;1;4;1;70;;1;1192.755334;15;1;;;;;;;;;1;240;0;4;4;6;2;2;;2;;.;9211;01;0161;
20240104;01;2024;7664386;1;1;1;70;;1;1644.3767847;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7664386;1;3;1;70;;1;1644.3767847;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7664387;1;1;1;70;;1;1803.4555745;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7664389;1;2;1;70;;2;1324.1641665;15;;1;1;6;4;;;40;900000;1;1;3;8;4;2;2;2;;2;;9211;9211;01;0111;
20240104;01;2024;7664390;1;1;1;70;;2;1222.0187041;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7664392;1;1;1;70;;2;1249.176189;15;1;;;;;;;;;1;360;0;5;1;7;2;3;;2;;.;7531;14;1410;
20240104;01;2024;7664392;1;2;1;70;;2;1249.176189;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7664393;1;1;1;70;;2;925.53861579;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7664393;1;2;1;70;;2;925.53861579;15;1;;;;;;;;;1;240;0;4;4;5;2;2;;2;;.;7111;41;4111;
20240104;01;2024;7664393;1;3;1;70;;2;925.53861579;15;1;;;;;;;;;1;36;0;3;2;10;2;2;;2;;.;4110;84;8412;
20240104;01;2024;7664393;1;4;1;70;;2;925.53861579;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7664394;1;1;1;70;;2;1222.0187041;15;1;;;;;;;;;1;60;0;5;4;2;2;2;;2;;.;9212;01;0141;
20240104;01;2024;7664395;1;2;1;70;;2;1287.8916365;15;;2;1;100;2;;;48;2000000;2;;;;;;;2;;2;;2330;;;;
20240104;01;2024;7664396;1;1;1;70;;2;2250.7111589;15;1;;;;;;;;;1;12;1;3;4;1;2;2;;2;;.;6111;01;0161;
20240104;01;2024;7664397;1;2;1;70;;2;1249.176189;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7664398;1;1;1;70;;2;1835.5810372;15;1;;;;;;;;;1;6;0;8;4;1;2;2;;2;;.;9211;01;0111;
20240104;01;2024;7664400;1;2;1;70;;1;1543.055571;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7664404;1;2;1;70;;1;1904.7767881;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7664408;1;1;1;70;;2;94.595317977;68;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7664409;1;1;1;70;;2;249.52285999;68;;1;1;8;1;;;48;1300000;1;14;0;3;1;3;2;2;;2;;5223;7312;47;4755;
20240104;01;2024;7664409;1;2;1;70;;2;249.52285999;68;;1;1;5;1;;;48;1300000;1;1;1;1;1;2;2;2;;2;;7115;7312;47;4755;
20240104;01;2024;7664410;1;2;1;70;;2;225.76324194;68;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7664411;1;1;1;70;;2;127.67292125;68;1;;;;;;;;;1;48;0;4;4;1;2;2;;2;;.;6111;01;0161;
20240104;01;2024;7664411;1;2;1;70;;2;127.67292125;68;1;;;;;;;;;1;48;0;4;6;2;2;2;;2;;.;6111;01;0161;
20240104;01;2024;7664414;1;2;1;70;;2;268.44022071;68;1;;;;;;;;;1;60;0;9;1;7;2;2;;2;;.;9112;85;8544;
20240104;01;2024;7664415;1;1;1;70;;2;127.67292125;68;1;;;;;;;;;1;120;0;4;1;10;2;2;;2;;.;9412;85;8513;
20240104;01;2024;7664415;1;2;1;70;;2;127.67292125;68;1;;;;;;;;;1;120;0;4;4;1;2;2;;2;;.;6111;01;0111;
20240104;01;2024;7664417;1;1;1;70;;1;1608.7353923;68;;1;1;12;4;;;48;2000000;1;2;0;6;1;2;2;2;;2;;9520;5223;47;4711;
20240104;01;2024;7664417;1;2;1;70;;1;1608.7353923;68;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7664417;1;3;1;70;;1;1608.7353923;68;;1;1;12;1;;;48;1300000;1;3;0;1;1;4;2;2;;2;;7231;7231;45;4542;
20240104;01;2024;7664418;1;1;1;70;;1;1010.5623218;68;;1;1;12;1;;;48;1160000;1;12;0;4;1;3;2;2;;2;;9412;9412;56;5611;
20240104;01;2024;7664419;1;1;1;70;;1;1053.9320289;68;1;;;;;;;;;1;120;0;4;4;1;2;2;;2;;.;9411;56;5619;
20240104;01;2024;7664419;1;3;1;70;;1;1053.9320289;68;;1;1;5;1;;;48;1250000;1;6;0;1;1;2;2;2;;2;;7522;7522;31;3110;
20240104;01;2024;7664419;1;4;1;70;;1;1053.9320289;68;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7664421;1;2;1;70;;1;955.50297844;68;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7664423;1;2;1;70;;1;845.49428109;68;1;;;;;;;;;1;60;0;3;4;2;2;2;;2;;.;9411;56;5619;
20240104;01;2024;7664423;1;3;1;70;;1;845.49428109;68;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7664423;1;4;1;70;;1;845.49428109;68;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7664424;1;1;1;70;;1;1242.5597152;68;1;;;;;;;;;1;240;0;7;5;2;2;2;;2;;.;1412;56;5630;
20240104;01;2024;7664424;1;3;1;70;;1;1242.5597152;68;;1;1;4;1;;;48;1600000;1;2;0;8;4;1;2;2;;2;;5321;5223;47;4771;
20240104;01;2024;7664425;1;3;1;70;;1;1491.1903263;68;;1;1;4;1;;;48;1300000;1;24;0;6;3;1;2;2;;2;;9112;9111;97;9700;
20240104;01;2024;7664426;1;1;1;70;;1;1573.9461733;68;;1;1;4;1;;;48;1300000;1;1;0;8;1;3;2;2;;1;950000;7522;7522;31;3110;
20240104;01;2024;7664426;1;2;1;70;;1;1573.9461733;68;;1;1;1;1;;;48;1300000;1;3;0;3;1;3;2;2;;2;;5223;5223;47;4772;
20240104;01;2024;7664426;1;5;1;70;;1;1573.9461733;68;;1;1;2;1;;;48;1300000;1;1;0;8;4;1;2;2;;1;1300000;9313;9211;01;0161;
20240104;01;2024;7664427;1;4;1;70;;1;1399.7631197;68;1;;;;;;;;;1;84;0;3;3;1;2;2;;2;;.;9111;97;9700;
20240104;01;2024;7664428;1;2;1;70;;1;1110.3544844;68;;1;1;3;1;;;48;1450000;2;;;;;;;2;;2;;3141;;;;
20240104;01;2024;7664432;1;1;1;70;;1;988.58613509;68;1;;;;;;;;;1;60;0;4;1;4;2;2;;2;;.;7522;31;3110;
20240104;01;2024;7664434;1;4;1;70;;1;1599.7292796;68;1;;;;;;;;;1;84;0;4;4;1;2;2;;2;;.;9111;81;8121;
20240104;01;2024;7664435;1;1;1;70;;1;1358.8300946;68;;1;1;4;3;;;48;1160000;1;12;0;3;1;3;2;2;;2;;9111;5120;56;5611;
20240104;01;2024;7664435;1;3;1;70;;1;1358.8300946;68;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7664435;1;4;1;70;;1;1358.8300946;68;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7664436;1;1;1;70;;1;1675.4501616;76;1;;;;;;;;;1;96;0;3;3;1;2;2;;2;;.;9111;97;9700;
20240104;01;2024;7664436;1;6;1;70;;1;1675.4501616;76;1;;;;;;;;;1;120;0;5;3;1;2;3;;2;;.;9111;97;9700;
20240104;01;2024;7664439;1;2;1;70;;1;2788.5273662;76;1;;;;;;;;;1;48;2;4;1;4;2;2;;2;;.;5163;96;9603;
20240104;01;2024;7664440;1;3;1;70;;1;2763.1539165;76;;1;1;4;1;;;48;1300000;1;1;2;8;1;4;2;2;;2;;2342;2342;85;8530;
20240104;01;2024;7664440;1;4;1;70;;1;2763.1539165;76;1;;;;;1;;48;1300000;1;1;0;2;4;6;2;2;;1;100000;.;4415;85;8551;
20240104;01;2024;7664443;1;1;1;70;;1;2624.0071918;76;1;;;;;;;;;1;30;0;5;2;10;2;3;;2;;.;5412;84;8423;
20240104;01;2024;7664443;1;2;1;70;;1;2624.0071918;76;1;;;;;1;;48;1300000;1;240;0;3;1;4;2;2;;2;;.;2341;85;8530;
20240104;01;2024;7664443;1;3;1;70;;1;2624.0071918;76;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7664444;1;1;1;70;;1;2969.6228063;76;;1;1;3;1;;;47;3000000;1;1;0;8;1;10;2;2;;1;2600000;2310;2310;85;8544;
20240104;01;2024;7664445;1;1;1;70;;1;2078.0478604;76;1;;;;;;;;;1;120;0;4;4;1;2;3;;2;;.;7221;25;2511;
20240104;01;2024;7664447;1;1;1;70;;1;2078.0478604;76;1;;;;;;;;;1;148;0;5;1;9;2;3;;2;;.;8341;01;0115;
20240104;01;2024;7664447;1;2;1;70;;1;2078.0478604;76;1;;;;;;;;;1;480;0;3;1;4;2;2;;2;;.;5223;47;4771;
20240104;01;2024;7664449;1;2;1;70;;1;1305.5455805;76;1;;;;;;;;;1;60;0;4;4;1;2;2;;2;;.;7231;45;4520;
20240104;01;2024;7664451;1;1;1;70;;1;2480.0137819;76;1;;;;;;;;;1;60;0;4;4;1;2;2;;2;;.;8153;95;9529;
20240104;01;2024;7664452;1;1;1;70;;1;2432.1378351;76;1;;;;;;;;;1;24;0;3;4;1;2;2;;2;;.;9111;81;8121;
20240104;01;2024;7664452;1;4;1;70;;1;2432.1378351;76;;1;1;2;1;;;48;600000;1;0;3;1;3;1;2;2;;1;150000;5131;9111;97;9700;
20240104;01;2024;7664453;1;1;1;70;;1;1889.3970977;76;1;;;;;1;;48;1300000;1;36;0;3;3;1;2;2;;2;;.;9111;97;9700;
20240104;01;2024;7664454;1;2;1;70;;1;3508.7288193;76;1;;;;;;;;;1;1;0;8;4;1;2;2;;1;50000;.;9111;81;8121;
20240104;01;2024;7664454;1;3;1;70;;1;3508.7288193;76;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7664454;1;4;1;70;;1;3508.7288193;76;1;;;;;;;;;1;0;2;8;1;2;2;2;;1;300000;.;5141;96;9602;
20240104;01;2024;7664455;1;2;1;70;;1;2402.4523013;76;1;;;;;2;5;;1300000;1;84;0;1;3;1;2;2;;2;;.;9111;97;9700;
20240104;01;2024;7664456;1;2;1;70;;1;2291.7283333;76;1;;;;;2;2;;1000000;2;;;;;;;2;;1;100000;.;.;;.;
20240104;01;2024;7664459;1;2;1;70;;1;2036.0189377;76;;1;1;6;1;;;47;1300000;1;1;0;8;4;3;2;2;;1;300000;9621;9621;20;2023;
20240104;01;2024;7664460;1;1;1;70;;1;2356.8704945;76;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7664462;1;1;1;70;;1;2514.4318173;76;1;;;;;2;1;;1300000;1;1;2;8;1;10;2;2;;2;;.;5120;56;5611;
20240104;01;2024;7664462;1;2;1;70;;1;2514.4318173;76;;1;1;6;1;;;48;1300000;1;48;0;2;1;4;2;2;;2;;5223;5223;47;4759;
20240104;01;2024;7664462;1;3;1;70;;1;2514.4318173;76;1;;;;;1;;48;800000;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7664462;1;4;1;70;;1;2514.4318173;76;1;;;;;1;;72;1000000;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7664464;1;1;1;70;;1;890.2206453;52;;1;1;4;1;;;50;840000;1;1;0;8;1;4;2;2;;1;420000;9313;9313;41;4111;
20240104;01;2024;7664466;1;1;1;70;;1;635.74637281;52;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7664466;1;2;1;70;;1;635.74637281;52;1;;;;;;;;;1;180;0;5;4;1;2;2;;2;;.;9211;01;0123;
20240104;01;2024;7664466;1;4;1;70;;1;635.74637281;52;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7664466;1;5;1;70;;1;635.74637281;52;;2;1;16;4;;;40;600000;1;4;0;1;3;1;2;2;;2;;9111;9111;97;9700;
20240104;01;2024;7664466;1;10;1;70;;1;635.74637281;52;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7664473;1;2;1;70;;1;1251.0828277;52;;1;1;12;1;;;50;730000;1;3;0;6;1;2;2;2;;2;;5230;5131;56;5611;
20240104;01;2024;7664476;1;3;1;70;;1;1003.385208;52;;1;1;12;1;;;44;1160000;1;3;0;8;1;5;2;2;;2;;5230;3322;80;8010;
20240104;01;2024;7664477;1;2;1;70;;2;1205.6925523;52;;1;1;8;1;;;48;1300000;1;6;0;8;1;4;2;2;;2;;5245;5245;47;4731;
20240104;01;2024;7664477;1;3;1;70;;2;1205.6925523;52;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7664477;1;4;1;70;;2;1205.6925523;52;1;;;;;;;;;1;360;0;4;3;1;2;2;;2;;.;9111;97;9700;
20240104;01;2024;7664479;1;2;1;70;;2;1191.6759163;52;;1;1;1;4;;;55;700000;1;0;2;8;4;1;2;2;;1;700000;9313;9313;41;4111;
20240104;01;2024;7664484;1;1;1;70;;2;1868.247016;52;;1;1;2;1;;;48;900000;1;0;2;8;1;3;2;1;4;1;720000;9313;9313;41;4111;
20240104;01;2024;7664486;1;2;1;70;;2;1752.7457548;52;1;;;;;2;3;;500000;1;6;0;8;3;1;2;2;;2;;.;9111;97;9700;
20240104;01;2024;7664488;1;1;1;70;;2;848.02051767;52;1;;;;;;;;;2;;;;;;;3;;2;;.;.;;.;
20240104;01;2024;7664488;1;2;1;70;;2;848.02051767;52;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7664488;1;5;1;70;;2;848.02051767;52;1;;;;;;;;;1;240;0;4;4;1;2;2;;2;;.;8323;52;5221;
20240104;01;2024;7664490;1;1;1;70;;2;1925.4355782;52;;1;1;4;1;;;48;1000000;1;1;0;8;1;10;2;2;;2;;8332;8332;42;4290;
20240104;01;2024;7664490;1;2;1;70;;2;1925.4355782;52;;1;1;5;1;;;48;1000000;1;2;2;7;4;1;2;2;;2;;5414;5221;56;5619;
20240104;01;2024;7664491;1;4;1;70;;2;996.98179803;52;1;;;;;;;;;1;240;0;4;4;1;2;2;;2;;.;5223;47;4711;
20240104;01;2024;7664492;1;1;1;70;;2;1015.9908005;52;1;;;;;;;;;1;36;0;9;1;5;2;2;;2;;.;7112;42;4210;
20240104;01;2024;7664492;1;2;1;70;;2;1015.9908005;52;1;;;;;;;;;1;216;0;4;3;1;2;2;;2;;.;9111;97;9700;
20240104;01;2024;7664492;1;7;1;70;;2;1015.9908005;52;;1;1;4;1;;;44;500000;1;1;0;8;3;1;2;2;;2;;5321;5311;97;9700;
20240104;01;2024;7664493;1;2;1;70;;2;1773.4040136;52;1;;;;;;;;;1;72;0;4;6;2;2;2;;2;;.;6111;01;0115;
20240104;01;2024;7664495;1;2;1;70;;2;1657.1257664;52;1;;;;;;;;;1;144;0;3;3;1;2;2;;2;;.;9111;97;9700;
20240104;01;2024;7664495;1;5;1;70;;2;1657.1257664;52;1;;;;;2;5;;600000;1;24;0;3;4;1;2;2;;2;;.;9211;01;0161;
20240104;01;2024;7664497;1;2;1;70;;2;996.98179803;52;1;;;;;;;;;1;360;0;3;3;1;2;2;;2;;.;9111;97;9700;
20240104;01;2024;7664497;1;3;1;70;;2;996.98179803;52;;1;1;2;2;;;40;700000;2;;;;;;;2;;2;;4120;;;;
20240104;01;2024;7664498;1;1;1;70;;2;1311.7967249;52;1;;;;;;;;;1;60;0;3;7;2;2;2;;2;;.;9211;01;0123;
20240104;01;2024;7664498;1;6;1;70;;2;1311.7967249;52;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7664506;1;2;1;70;;2;1995.135622;52;1;;;;;1;;48;1300000;1;360;0;3;3;1;2;3;;2;;.;9111;97;9700;
20240104;01;2024;7664507;1;2;1;70;;2;1714.2158643;52;1;;;;;2;5;;500000;1;44;0;3;4;1;2;2;;2;;.;9112;81;8121;
20240104;01;2024;7664511;1;1;1;70;;1;932.95659612;17;1;;;;;;;;;1;204;0;5;1;5;2;3;;2;;.;1311;01;0141;
20240104;01;2024;7664512;1;2;1;70;;1;1368.8748838;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7664513;1;1;1;70;;1;932.95659612;17;1;;;;;;;;;1;84;0;4;4;1;2;2;;2;;.;5223;47;4719;
20240104;01;2024;7664514;1;1;1;70;;1;748.11915681;17;1;;;;;2;3;;800000;1;2;0;4;3;1;2;2;;2;;.;9111;97;9700;
20240104;01;2024;7664515;1;1;1;70;;1;932.95659612;17;1;;;;;;;;;1;276;0;4;5;2;2;2;;2;;.;9212;01;0141;
20240104;01;2024;7664516;1;2;1;70;;1;827.98845252;17;1;;;;;1;;24;700000;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7664517;1;1;1;70;;1;841.63405141;17;1;;;;;;;;;1;120;0;5;3;1;2;3;;2;;.;9111;97;9700;
20240104;01;2024;7664520;1;1;1;70;;1;841.63405141;17;1;;;;;;;;;1;240;0;4;4;1;2;2;;2;;.;9111;81;8121;
20240104;01;2024;7664521;1;1;1;70;;1;930.54489687;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7664521;1;2;1;70;;1;930.54489687;17;1;;;;;;;;;1;6;0;1;1;2;2;2;;2;;.;6113;81;8130;
20240104;01;2024;7664523;1;1;1;70;;1;876.6100709;17;1;;;;;;;;;1;251;0;4;4;1;2;2;;2;;.;1311;01;0141;
20240104;01;2024;7664523;1;2;1;70;;1;876.6100709;17;1;;;;;;;;;1;252;0;4;2;10;2;2;;2;;.;5311;84;8413;
20240104;01;2024;7664524;1;1;1;70;;1;1191.3787759;17;1;;;;;;;;;1;48;0;4;1;2;2;2;;2;;.;8332;49;4923;
20240104;01;2024;7664524;1;2;1;70;;1;1191.3787759;17;1;;;;;;;;;1;120;0;4;4;1;2;2;;2;;.;9111;81;8121;
20240104;01;2024;7664525;1;1;1;70;;1;876.6100709;17;1;;;;;;;;;1;180;0;4;1;6;2;2;;2;;.;8341;01;0124;
20240104;01;2024;7664525;1;2;1;70;;1;876.6100709;17;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7664527;1;2;1;70;;1;1013.9250809;17;1;;;;;;;;;1;48;0;1;1;2;2;2;;2;;.;5223;47;4771;
20240104;01;2024;7664528;1;1;1;70;;1;1072.2393512;17;1;;;;;;;;;1;120;0;4;1;3;2;2;;2;;.;5120;56;5611;
20240104;01;2024;7664528;1;2;1;70;;1;1072.2393512;17;;2;1;28;1;;;47;1300000;1;7;0;3;1;3;2;2;;2;;5223;1439;52;5221;
20240104;01;2024;7664529;1;2;1;70;;1;1004.2449918;17;1;;;;;1;;24;500000;1;2;0;8;1;2;2;2;;2;;.;5223;47;4721;
20240104;01;2024;7664533;1;1;1;70;;1;1425.3097924;17;;1;1;3;1;;;48;1000000;1;0;3;6;4;1;2;2;;1;500000;9313;6222;03;0312;
20240104;01;2024;7664535;1;2;1;70;;1;1099.0103806;17;1;;;;;;;;;1;2;0;1;1;2;2;2;;2;;.;5223;56;5630;
20240104;01;2024;7664536;1;1;1;70;;1;603.10984811;66;1;;;;;;;;;1;30;5;4;7;4;2;1;2;2;;.;9211;01;0123;
20240104;01;2024;7664539;1;1;1;70;;1;603.93860962;66;1;;;;;;;;;1;48;5;3;7;5;2;2;;2;;.;9211;01;0123;
20240104;01;2024;7664540;1;1;1;70;;1;559.68852688;66;1;;;;;;;;;1;120;5;4;7;5;2;3;;2;;.;9211;01;0123;
20240104;01;2024;7664540;1;2;1;70;;1;559.68852688;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7664541;1;1;1;70;;1;560.12056048;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7664542;1;1;1;70;;1;457.92697654;66;1;;;;;;;;;1;2;0;4;4;1;2;2;;2;;.;9211;01;0123;
20240104;01;2024;7664543;1;2;1;70;;1;391.93800576;66;1;;;;;;;;;1;2;5;3;4;1;2;2;;2;;.;9111;81;8121;
20240104;01;2024;7664543;1;3;1;70;;1;391.93800576;66;;1;1;3;1;;;48;1200000;1;0;3;8;1;2;2;2;;1;1000000;5164;5164;75;7500;
20240104;01;2024;7664545;1;1;1;70;;1;493.45351209;66;1;;;;;;;;;1;48;5;4;4;1;2;2;;2;;.;9211;01;0123;
20240104;01;2024;7664546;1;1;1;70;;1;493.45351209;66;1;;;;;;;;;1;108;5;4;4;1;2;2;;2;;.;6111;01;0113;
20240104;01;2024;7664549;1;1;1;70;;1;603.10984811;66;1;;;;;;;;;1;360;5;5;2;10;2;3;;2;;.;5414;84;8412;
20240104;01;2024;7664550;1;2;1;70;;1;629.64959274;66;1;;;;;;;;;1;120;5;4;7;3;2;2;;2;;.;9211;01;0123;
20240104;01;2024;7664552;1;1;1;70;;1;495.22539716;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7664554;1;1;1;70;;1;728.27992221;66;1;;;;;;;;;1;36;5;6;2;10;2;2;;2;;.;3411;84;8415;
20240104;01;2024;7664556;1;2;1;70;;1;564.39508996;66;;1;1;8;4;;;48;1200000;1;2;0;8;4;1;2;2;;2;;7112;7112;41;4111;
20240104;01;2024;7664556;1;4;1;70;;1;564.39508996;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7664557;1;1;1;70;;1;400.13308885;66;1;;;;;;;;;1;18;5;3;1;5;2;2;;2;;.;5223;46;4645;
20240104;01;2024;7664558;1;1;1;70;;1;364.1399611;66;1;;;;;;;;;1;10;1;3;7;4;2;2;;2;;.;9211;01;0123;
20240104;01;2024;7664559;1;1;1;70;;1;348.72263272;66;;1;1;12;1;;;40;1300000;1;3;1;3;3;1;2;2;;2;;5223;9111;97;9700;
20240104;01;2024;7664560;1;1;1;70;;1;696.74948164;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7664561;1;2;1;70;;1;283.44990041;66;1;;;;;;;;;1;15;0;4;1;5;2;2;;2;;.;6113;93;9329;
20240104;01;2024;7664564;1;1;1;70;;1;274.97593079;66;1;;;;;;;;;1;2;5;8;4;10;2;2;;2;;.;3412;84;8412;
20240104;01;2024;7664564;1;3;1;70;;1;274.97593079;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7664566;1;1;1;70;;1;427.87048993;66;1;;;;;;;;;1;120;5;4;3;1;2;2;;2;;.;9111;97;9700;
20240104;01;2024;7664569;1;1;1;70;;1;339.24928956;66;1;;;;;;;;;1;60;5;4;4;1;2;2;;2;;.;9211;01;0123;
20240104;01;2024;7664570;1;1;1;70;;1;577.48904283;66;1;;;;;2;3;;1000000;1;2;5;3;7;4;2;2;;2;;.;9211;01;0123;
20240104;01;2024;7664570;1;2;1;70;;1;577.48904283;66;1;;;;;2;4;;1000000;1;1;4;4;1;3;2;2;;1;850000;.;7512;10;1081;
20240104;01;2024;7664573;1;3;1;70;;1;716.47915489;66;1;;;;;;;;;1;36;5;3;1;3;2;2;;2;;.;5120;56;5611;
20240104;01;2024;7664574;1;1;1;70;;1;339.24928956;66;1;;;;;;;;;1;18;1;5;4;1;2;3;;2;;.;7112;41;4111;
20240104;01;2024;7664575;1;2;1;70;;1;488.84609918;66;1;;;;;;;;;1;24;5;8;2;10;2;2;;2;;.;0310;84;8422;
20240104;01;2024;7664575;1;3;1;70;;1;488.84609918;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7664577;1;3;1;70;;2;744.6097574;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7664579;1;1;1;70;;2;617.33102363;66;1;;;;;;;;;1;180;5;5;2;10;2;3;;2;;.;2341;85;8530;
20240104;01;2024;7664579;1;2;1;70;;2;617.33102363;66;1;;;;;;;;;1;30;5;7;1;5;2;2;;2;;.;8153;14;1410;
20240104;01;2024;7664579;1;3;1;70;;2;617.33102363;66;1;;;;;;;;;1;180;5;5;2;10;2;3;;2;;.;2310;85;8544;
20240104;01;2024;7664583;1;3;1;70;;2;402.20072886;66;1;;;;;;;;;1;82;5;4;1;9;2;1;2;2;;.;9112;86;8621;
20240104;01;2024;7664585;1;2;1;70;;2;582.87830974;66;;1;1;5;1;;;48;3000000;1;2;5;8;4;1;2;2;;2;;2133;2133;74;7490;
20240104;01;2024;7664586;1;5;1;70;;2;505.41213782;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7664588;1;3;1;70;;2;1349.6700396;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7664589;1;1;1;70;;1;3805.9885711;05;1;;;;;;;;;1;1;0;4;3;1;2;2;;2;;.;9111;97;9700;
20240104;01;2024;7664589;1;3;1;70;;1;3805.9885711;05;1;;;;;;;;;1;60;0;4;3;1;2;2;;2;;.;9111;97;9700;
20240104;01;2024;7664590;1;3;1;70;;1;3362.3649154;05;1;;;;;1;;48;1160000;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7664590;1;4;1;70;;1;3362.3649154;05;1;;;;;;;;;1;14;0;4;1;6;2;2;;2;;.;8332;49;4923;
20240104;01;2024;7664591;1;1;1;70;;1;2970.3113377;05;1;;;;;;;;;1;84;0;4;3;1;2;2;;2;;.;9111;97;9700;
20240104;01;2024;7664593;1;1;1;70;;1;3366.982573;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240104;01;2024;7664594;1;1;1;70;;1;2053.2635575;05;1;;;;;;;;;1;180;0;4;1;2;2;2;;2;;.;5120;56;5611;
20240104;01;2024;7664594;1;5;1;70;;1;2053.2635575;05;;2;1;16;1;;;48;1160000;1;12;0;2;1;4;2;2;;2;;9211;9211;01;0121;
20240104;01;2024;7664596;1;2;1;70;;1;3769.7053567;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
